label,negative_prob,positive_prob,confidence,comments
1,0.00105343,0.9989469999999999,0.997659,代言人杨洋:炸了炸了，这才是最好的王建国
1,0.33867800000000003,0.6613220000000001,0.24738200000000002,突然想起雪琴的宇宙的终点和起点的梗
1,0.220978,0.779022,0.508937,这女人演灭绝师太真的本色出演
0,0.9999049999999999,9.493590000000001e-05,0.9997889999999999,讲道理这电视剧还怎么演下去
0,0.9955950000000001,0.00440466,0.9902120000000001,我是真服我这个哥了
0,0.874042,0.125958,0.720093,全家最欠的就是老妈和老二
1,0.12003299999999999,0.879967,0.733259,身边呢不用说话这么大音
1,1.15061e-05,0.9999889999999999,0.999975,哇塞，这台词说的深得我心哟，好甜蜜的感觉
0,0.984442,0.015557900000000001,0.965427,为啥别人都知道屠龙刀就武当的人不知道
1,0.0128434,0.987157,0.971459,大师兄是宋远桥，最开始俞三侠带回宝刀来的
1,0.00012332,0.999877,0.999726,高露，我太喜欢你了
1,0.11893800000000002,0.8810620000000001,0.735694,张无忌:曾经的芷若成现在的灭绝
1,0.0008508410000000001,0.999149,0.998109,家里条件不错啊还有电脑
1,0.00016817900000000002,0.9998319999999999,0.999626,真好呀演的脱袜子都是戏！
0,0.955081,0.0449187,0.9001809999999999,谐音梗大师——国仔！！！
0,0.640212,0.359788,0.20047,看来这是要被裁员回国的节奏啊
0,0.947406,0.052594100000000005,0.883124,的确人家清楚的说了交张真人手里
1,0.00376575,0.9962340000000001,0.991632,我更想看郭襄女侠[超越]
1,0.000203168,0.9997969999999999,0.999549,45岁的郭妃丽还这么漂亮
0,0.8865149999999999,0.11348499999999999,0.747811,虽说明玉经历很惨但是老人家这个样子她真的不难受吗
1,0.000776373,0.999224,0.998275,素素：张无忌一边玩去，我还要谈几集恋爱啊，哈哈
0,0.986772,0.013228,0.9706040000000001,苏明玉:看不上丫头，有两个儿子干嘛还要三胎
0,0.998994,0.0010056000000000002,0.997765,你们这么大声不怕被谢逊发现吗
0,0.9997209999999999,0.000279478,0.9993790000000001,又是三个小时？？？？？？？？？？？？？？？？
0,0.9277610000000001,0.0722388,0.839469,莫名其妙想笑，哈哈哈哈哈
0,0.97849,0.0215098,0.9522,男主眼珠子也忒大了把快掉出来了
1,0.00530765,0.994692,0.9882049999999999,终于找到办事的地方了
1,0.146948,0.853052,0.6734479999999999,男孩子在外面要保护好自己
0,0.9996360000000001,0.000363605,0.999192,难道电视和现场差那么大吗？我怎么感觉没那么好笑呢？
1,0.07269049999999999,0.927309,0.838465,周历杰：看了未经安排的青春才发现自己抓不住青春...
0,0.9882860000000001,0.0117137,0.9739690000000001,老实说哪三位，我怎么看见四个
1,0.000442968,0.9995569999999999,0.999016,我都看了第二遍了，这人物形象刻画的淋漓尽致👍
0,0.9986360000000001,0.00136416,0.9969690000000001,让我出来好吗，你们去领盒饭吧
0,0.9943870000000001,0.00561266,0.9875280000000001,金毛狮王:我就要瞎了
1,0.338314,0.661686,0.248192,不能相信女人说的话尤其是漂亮的
0,0.968052,0.0319482,0.929004,本来招式就少也不精彩还一直慢动作😢
1,0.014836600000000002,0.9851629999999999,0.96703,想到了随时下班的橘猫哈哈哈哈
0,0.8636299999999999,0.13637,0.696956,总觉得这个张翠山的配音就跟诗朗诵一样
1,0.0182257,0.9817739999999999,0.959498,赵敏:难忘汉水舟中遇，有女名芷若
1,0.0931818,0.906818,0.792929,苏明玉:感觉老二媳妇好像海藻
0,0.9989110000000001,0.00108856,0.9975809999999999,张无忌:我真的无语了，开1.5倍都觉得慢了
1,0.00810495,0.9918950000000001,0.9819889999999999,为你，我买了会员哈哈哈哈哈
0,0.998749,0.00125148,0.9972190000000001,都是做喜剧的没办法开口都是段子
1,0.0732015,0.926798,0.8373299999999999,张无忌:这灭绝像极了爱情
0,0.999009,0.0009908760000000001,0.997798,这些人一看就不是武当的人！！！！！
0,0.97296,0.027039799999999996,0.939911,周芷若:张无忌还没出生呢，你们在急个啥
1,0.00978988,0.99021,0.978245,认真看，其实老爸很喜欢明玉的，只是妻管严
0,0.9849680000000001,0.015031799999999998,0.9665959999999999,太炸了真的，有笑有正三观
0,0.999941,5.88934e-05,0.999869,那个刀就敢从啦？深井冰吧
0,0.9936719999999999,0.00632841,0.9859370000000001,怎么把金毛狮王忘记了？
0,0.960568,0.0394325,0.912372,苏明玉:如果我从小就被当外人，那我们也没有情分
0,0.686249,0.313751,0.302775,吗的，唐僧跑来这里结婚
1,0.00526664,0.994733,0.988296,苏明玉:为正午打call
1,0.161723,0.838277,0.6406149999999999,要是家里有这么努力的儿女做梦都笑醒
1,0.17259000000000002,0.8274100000000001,0.616466,开始出场那么高调以为是个王者呢
1,0.231422,0.768578,0.48573,看，有人相信爱情了。
0,0.9859709999999999,0.014029,0.968825,不在一起张无忌怎么出生
0,0.995253,0.00474719,0.989451,一到打戏就慢镜头我也是服了
1,0.00711179,0.9928879999999999,0.984196,我的妈呀殷素素这是什么神仙颜值
0,0.596673,0.403327,0.103718,片尾曲1.25倍才有气势。
1,0.0439828,0.956017,0.9022600000000001,古代人内力有点牛啊，这种都还能有力气
0,0.9396059999999999,0.0603937,0.865792,金毛狮王:停播改掉慢镜头，同意的发停播
1,0.165768,0.834232,0.631628,这哥们还真挺像郭京飞的
0,0.9967940000000001,0.00320567,0.992876,人家演个电视容易吗，说三到四
0,0.9842270000000001,0.0157726,0.96495,佩服你，老罗，我也在还债
1,0.00116266,0.9988370000000001,0.997416,啊啊啊啊啊帅气的明玉出来了
0,0.9959600000000001,0.00403961,0.991023,懂什么，人家说的是襄阳府
0,0.998286,0.00171367,0.996192,张无忌:人家是妇女？
1,0.20108,0.79892,0.5531560000000001,不慢动作怕你们看不清武功路数。。哈哈
0,0.963414,0.0365857,0.9186979999999999,放慢太多了，不精彩了
0,0.9747399999999999,0.0252597,0.943867,现在看明显就是重男轻女不知道后面的剧...
1,0.048897,0.951103,0.8913399999999999,这版纪晓芙演过《你好，旧时光》
0,0.998252,0.00174844,0.996115,要你们小的时候都很疼你妹妹，她不可能这样对你们
1,0.000142272,0.999858,0.999684,梦儿！我们一起为王冕打call!
0,0.990345,0.00965471,0.9785450000000001,雪琴都不嫌你磕碜~你还弄的老不愿意了~北大配不上你呗
1,0.000290389,0.99971,0.9993549999999999,颁奖典礼才是真正的爆笑！！！！！胜过所有
0,0.998308,0.0016917000000000002,0.9962409999999999,赵敏:导演你出来用这么多慢镜头真毁华建的歌
0,0.942412,0.0575883,0.872026,张无忌:这老头是剑雨里面被细雨杀死的那个老头
0,0.9600290000000001,0.0399705,0.911177,张三丰：让你们练成宝刀里的秘籍也打不过我[白眼]
0,0.9945440000000001,0.00545567,0.987876,张无忌:这些人怎么感觉怪怪的，没有苏有朋版好看
0,0.9990530000000001,0.000946844,0.9978959999999999,这屠龙不是夏侯惇的武器吗
0,0.9926389999999999,0.00736059,0.983643,这是武侠，，不是仙侠，，这么飞合适吗？？？
0,0.7588729999999999,0.241127,0.464161,赵敏:泡妞高手，怪不得张无忌那么
1,0.030210200000000003,0.9697899999999999,0.932866,今晚可以洞房花烛夜了
0,0.992451,0.00754935,0.983224,这不是花千骨里那个哥哥吗
1,0.0222889,0.9777110000000001,0.950469,吴非，吴非，吴事生非[6周年]
1,0.000229512,0.999771,0.99949,不愧是中国脱口秀第一人
0,0.9492879999999999,0.0507117,0.887307,满桌美食都无法堵住你的油嘴滑舌
1,0.167599,0.8324010000000001,0.6275569999999999,这是殷野王张无忌的舅舅
1,0.00696152,0.9930389999999999,0.9845299999999999,这老爷子80多岁了有仙风道骨的气质
0,0.97146,0.0285403,0.936577,苏明玉:这爸也是憋屈
0,0.9986229999999999,0.00137697,0.9969399999999999,6个亿砸了再挣6个亿还完这得贡献多少GDP啊
1,0.00992567,0.990074,0.977943,拍戏演员很重要[厉害][厉害][厉害]
1,0.0127043,0.987296,0.9717680000000001,[鸡腿][鸡腿][鸡腿][鸡腿][鸡腿]加油
1,0.265427,0.7345729999999999,0.41016199999999997,老罗是真励志！！！佩服
0,0.9569790000000001,0.0430206,0.904399,吴非:三个子女都有钱
0,0.873431,0.12656900000000001,0.7187359999999999,自己不在家，心里歉疚就拿在身边的人找补
0,0.8560209999999999,0.143979,0.680046,张翠山和他儿子一样都见了女人会变蠢
0,0.999333,0.000667281,0.998517,这明玉的表情感觉好像让她爸也死了
0,0.826239,0.173761,0.613865,手滑屠龙刀掉到马里亚纳海沟里面，全剧终
0,0.9437959999999999,0.056203699999999995,0.8751030000000001,龙门镖局就是这么被灭了，没亲自交给张真人啊。
0,0.990347,0.00965345,0.978548,不知道无忌的外公能不能活到最后？
0,0.9069020000000001,0.09309819999999999,0.793115,我在看着你们请斯文点
1,0.278598,0.7214020000000001,0.380893,说武当只用剑的，怕是游戏玩多了吧。
0,0.9844069999999999,0.015593000000000001,0.965349,金毛狮王:被雷劈了
1,0.0212362,0.978764,0.952808,师太口红色号真不错，哪里买的？
1,0.00012989,0.99987,0.999711,这是我见过最帅的死法
1,0.0184739,0.981526,0.9589469999999999,欢迎收看倚天屠龙记版的泰坦尼克
1,0.142762,0.8572379999999999,0.68275,看风格像是老罗自己写的
1,0.00904402,0.990956,0.979902,徐峥演猪八戒还是好看的
1,0.06966339999999999,0.9303370000000001,0.8451930000000001,这些峨眉女弟子看起来很不错的样子。。
0,0.70831,0.29169,0.35180100000000003,刚看完逆流而上转过来的有没有同胞像我这样
1,0.0108102,0.98919,0.9759770000000001,谈恋爱了就是不一样
1,0.0369859,0.9630139999999999,0.917809,很高兴小鲜肉的时代已经过去。都在重演技了。
0,0.80052,0.19948,0.556712,放火烧山，牢底坐穿[厉害]
1,0.00798786,0.9920120000000001,0.9822489999999999,主题曲要是张杰唱的那就更好了
1,0.025975099999999997,0.974025,0.9422780000000001,苏明玉:我也是刚看完逆流而上过来的
0,0.857826,0.142174,0.684059,苏明玉:这就是爸妈偏心导致的，我家也这样，
1,0.0199627,0.980037,0.9556389999999999,这个景色有点黑白色.预示他们的爱情短暂而凄美.但无悔
0,0.999849,0.000151265,0.999664,又不是纪录片你要个毛那么多细节杠精么
0,0.9368479999999999,0.063152,0.859662,罗老师这个饮料是大杯还是超大杯？？？
0,0.9383799999999999,0.061619900000000005,0.863067,周芷若:哪个门派厉害要看你充了多少钱，和装备
0,0.928974,0.07102560000000001,0.8421649999999999,我手底下有银子，不能让老二知道
1,0.0109985,0.989002,0.9755590000000001,由此可见周海媚年轻时有多漂亮👍
0,0.972725,0.0272754,0.9393879999999999,张无忌:11分14时候明明是黑色头发出场怎么又变白...
1,0.0192231,0.980777,0.957282,从心学角度看，姚晨境界真高
0,0.987657,0.0123433,0.97257,苏明玉:明玉受累很多才这样，你们反而觉得是她的...
0,0.9788870000000001,0.0211125,0.953083,我要认真看了，不刷屏了
0,0.729179,0.270821,0.39817600000000003,你老妹这么干练，还用你操心
1,0.0438847,0.9561149999999999,0.9024780000000001,哈哈哈哈，有道理，债多不压身？
1,0.31135300000000005,0.688647,0.308104,老罗是个真男人比贾高级很多倍
0,0.9302299999999999,0.0697703,0.8449549999999999,你晓不晓得她在梦巴黎是做啥子的
0,0.905637,0.094363,0.790304,赵敏:这样都搜不到
1,0.0236365,0.9763629999999999,0.9474739999999999,站着就觉得好笑了哈哈哈
0,0.999743,0.00025732,0.9994280000000001,好歹不用看僵尸脸的小鲜肉和女戏子了，这剧...
0,0.9886969999999999,0.0113029,0.974882,是不是只设计了5个灯呀
0,0.996448,0.00355236,0.9921059999999999,你们的粮食如何解决？每天打猎？
0,0.9833120000000001,0.0166878,0.962916,殷梨亭承包了我今天的笑点
0,0.998834,0.00116592,0.997409,打了那么多野味，居然问貂皮哪里来的。
0,0.960233,0.0397671,0.9116290000000001,张无忌:墨迹墨迹真磨叽
0,0.990151,0.00984933,0.9781129999999999,要是说这六个领笑员其中三位，最后自己举举手就得炸了
0,0.987876,0.012123899999999998,0.973058,苏大强:[不行][不行][不行]。。
0,0.997605,0.0023954000000000002,0.994677,洞里面不是有水吗？为什么还要跑外面打水
0,0.599626,0.40037399999999995,0.11028099999999999,沈腾这段位才符合做嘉宾
1,0.00667966,0.9933200000000001,0.9851559999999999,这callback牛
0,0.856075,0.143925,0.680167,都快大学毕业了叫妹妹洗衣服？
1,0.132651,0.8673489999999999,0.705221,张翠山:果郡王胖了
1,0.038058800000000004,0.9619409999999999,0.915425,赵敏:好看，不够美艳妖娆
0,0.954933,0.0450665,0.8998520000000001,什么都是女儿干，断绝关系都应该
1,0.26342600000000005,0.736574,0.414608,大水冲了龙王庙，以后还是亲家呢
0,0.9240229999999999,0.0759766,0.8311629999999999,原著就是这样的啊，关编剧什么事
0,0.6362979999999999,0.363702,0.191774,同志们去欣月楼的有不一路
0,0.949047,0.0509525,0.8867719999999999,苏明成:我以为这是大G呢
0,0.87802,0.12197999999999999,0.7289329999999999,为什么每一部的丁师姐都是单眼皮演员演的
0,0.993508,0.00649184,0.985574,殷素素不是有个爹吗，怎么变哥了
1,0.00482099,0.995179,0.989287,殷六侠单纯又正直的一个人物
1,0.303861,0.69614,0.324754,苏大强：我还是个老宝宝，以后谁来照顾我
1,0.222664,0.7773359999999999,0.5051899999999999,张无忌:来看我的灭绝小乖乖来了。
0,0.9362450000000001,0.06375499999999999,0.8583219999999999,代言人迪丽热巴:麻叶我竟然有点想哭
1,0.326509,0.673491,0.274425,一直以为那武当纵云梯
0,0.99992,8.009819999999999e-05,0.999822,你要是死了，刀还不是别人的啊。榆木脑袋
1,0.107046,0.8929540000000001,0.762121,饭圈要饭哈哈哈，隐喻可以
0,0.9959180000000001,0.00408186,0.9909290000000001,为啥不让焦恩俊演张三丰呢
0,0.998192,0.00180852,0.9959809999999999,在武当门口劫人，？？过分了
0,0.9901260000000001,0.00987391,0.978058,其实吧！你们评论比电视好看
1,0.021506400000000002,0.9784940000000001,0.9522079999999999,上次小会的建议采纳了！
0,0.8818309999999999,0.11816900000000001,0.737401,张无忌:第一第一，一条弹幕都没有，
1,0.350248,0.649752,0.221671,刚刚那个姑娘有点像霍思燕
1,0.169436,0.830564,0.623476,张无忌:屠龙刀号令天下是因为里面的武穆遗书
0,0.8351040000000001,0.16489600000000001,0.633564,苏明哲:尔豪也老了
1,0.00413892,0.9958610000000001,0.9908020000000001,这个“她“，说得我都觉得欣慰，哈哈哈
1,0.0470528,0.952947,0.895438,国仔这期是三季里最嗨的一期！挺国仔！！！
0,0.983261,0.0167394,0.962801,重男轻女真的对家庭没有一点好处
1,0.016413099999999996,0.9835870000000001,0.963526,你绝对不敢相信，我又回去看了一遍打斗
1,0.027190499999999996,0.972809,0.939577,呼兰高级又幽默，西华的要死，文本结构真棒。
0,0.70804,0.29196,0.351199,明玉的态度是看透了这一家
0,0.758594,0.24140599999999998,0.46354300000000004,都是假粉吧天呐这是老三不悔照顾的是老六同志啊
1,0.18024600000000002,0.8197540000000001,0.599454,来啊，慢镜头再多点啊，我有两倍速，来啊
0,0.991492,0.00850772,0.981094,郡主娘娘不要你的小公爷了吗😂😂
1,0.00869628,0.9913040000000001,0.980675,貌似新版更有趣，希望精彩依旧
0,0.979835,0.0201651,0.955189,你出手了，那我还怎么来呀
0,0.581171,0.418829,0.069268,前面打的挺狠，主角到底何时出来
1,0.00846514,0.991535,0.981189,脱口秀盘古可还行，大老师，哈哈哈哈哈
0,0.996318,0.00368202,0.991818,苏明玉:这二哥就是个混蛋，一点没哥的样子，还整...
0,0.9806940000000001,0.019305700000000002,0.957099,三个半小时，有木有搞错
1,0.29244000000000003,0.7075600000000001,0.35013299999999997,这还能抱着他说明没事
1,8.35851e-06,0.999992,0.9999809999999999,老罗加油，喜欢了你十二年了，笑中带泪，男神加油💪
1,0.194209,0.805791,0.568426,苏大强:这个可能还是金额大了
0,0.9935290000000001,0.00647141,0.985619,讲真能不能介绍一下人物角色啊。没看过的是真的蒙蔽
0,0.9508840000000001,0.0491161,0.8908530000000001,张无忌:为了一把刀至于么
1,0.000188918,0.999811,0.9995799999999999,VIP:不愧是中国脱口秀第一人！
1,0.0767711,0.9232290000000001,0.8293969999999999,前半段狠真诚狠动容像企业汇报
1,0.00048216800000000005,0.999518,0.998928,果然还得是决赛过瘾哈，期待后面的人的表现大家加油哦
1,0.027193000000000002,0.972807,0.9395709999999999,张翠山:素素扮演者陈欣予
0,0.8310719999999999,0.168928,0.624604,一个女儿两个儿子还不喜欢女儿奇怪了
1,0.00021533200000000002,0.999785,0.9995209999999999,我的天妈妈原来是她，好好倍增
0,0.9963780000000001,0.00362165,0.9919520000000001,殷素素;你是真的瞎啊。
1,0.318851,0.681149,0.291441,老头回去收拾细软了，把值钱东西拿上
0,0.997591,0.00240945,0.9946459999999999,她二哥是吸血鬼，天天啃老，对妹妹也不好
1,0.0364644,0.9635360000000001,0.918968,代言人杨幂:这是在内涵税啊
0,0.950283,0.0497174,0.889517,看名字感觉看着能心情挺好的，结果刚开始就是悲剧啊
0,0.9997510000000001,0.000249429,0.999446,不是断手断脚的是殷梨亭么？
1,0.00975728,0.990243,0.978317,张五侠，冲你老婆这颜值，你这朋友我交定了
1,0.0282952,0.9717049999999999,0.9371219999999999,我们家就是重男轻女、所以我感同身受
0,0.9985,0.00149991,0.996667,这电视剧不开1.5看的想吐
1,0.372761,0.627239,0.17164200000000002,哈哈哈哈哈哈李雪琴呵呵呵呵醉了
1,0.000495065,0.999505,0.9989,长沙人都在看未经安排的青春！！！
0,0.6219210000000001,0.37808,0.159823,没有上个版本的娘漂亮
0,0.812392,0.187608,0.5830930000000001,苹果现在两万亿市值了，现在不是时候，等下跌在买哈哈哈哈
0,0.805709,0.19429100000000002,0.568243,确认过眼神，都是快进的人
1,0.009736100000000001,0.9902639999999999,0.9783639999999999,慢镜头确实多了点但是景和色彩画质不错
0,0.66602,0.33398,0.257822,女生和男生不是一个季节
1,0.0264319,0.973568,0.941263,周芷若:周芷若周芷若祝诸丹祝诸丹
0,0.8076939999999999,0.192306,0.572654,那不然呢，就三人，难道跟谢逊？
0,0.996859,0.00314089,0.9930200000000001,不明白为什么第三胎是个女儿还会被嫌，不是有2个儿子...
0,0.997208,0.00279173,0.9937959999999999,李诞也是这么忽悠雪琴的，哈哈哈
0,0.999667,0.000333046,0.99926,让沈腾演张无忌，你咋不说黄渤来演呢
1,0.10610699999999999,0.893893,0.764207,张无忌:这一漂漂到冰岛了
1,0.0108047,0.989195,0.9759899999999999,这个可以，热泪盈眶有点
1,0.20383800000000002,0.796162,0.547027,结婚到现在第一次见面？
0,0.9136690000000001,0.0863307,0.808154,是知否里墨兰的小娘吗
1,0.10384000000000002,0.8961600000000001,0.769245,大无忌啥时候出来啊坐等我的无忌
0,0.856049,0.143951,0.680108,妞还可以这样泡，怪我太年轻
0,0.99887,0.00112994,0.997489,总感觉老太太是被他弄死了
0,0.995332,0.00466774,0.989627,苏明玉:这电视我咋看不懂
0,0.8362360000000001,0.16376400000000002,0.636079,原来是你把小黄车熬没了
0,0.996569,0.00343131,0.992375,难怪关系不好这很正常啦
0,0.593487,0.406513,0.0966371,不跳片尾来听毛毛的叮咛
1,0.0208515,0.9791489999999999,0.9536629999999999,10.11三天怼完。真不是第一季能比的，很好。
0,0.830414,0.169586,0.623141,下集，我就要出来了？
1,0.0707443,0.929256,0.8427899999999999,爸妈喜欢嘴甜的孩子，孩子最烦谄媚的兄弟姐妹
1,0.37955700000000003,0.6204430000000001,0.156539,张无忌现在还是液体呢
0,0.851907,0.148093,0.670905,夸张啊刚开始就这么多人要🔥呀
0,0.961399,0.038600699999999995,0.914221,外国人死了不用敲锣打鼓
0,0.997133,0.0028674,0.9936280000000001,V4的被你们吓得都不敢说话了
1,0.00712271,0.992877,0.9841719999999999,先生无忌，我们再继续打
0,0.998659,0.0013406,0.9970209999999999,这张真人的声音一点都没有体现出张三丰的没力
1,0.00043442400000000004,0.999566,0.999035,先进的摸鱼技术，哈哈！
0,0.854239,0.145761,0.676088,起码十几年前的15万，是很贵
0,0.931376,0.0686236,0.8475030000000001,老大媳妇儿为啥不回来
0,0.997483,0.00251696,0.9944069999999999,这个后期调色太写实了吧，色调不高级
1,0.377256,0.622744,0.161654,前面说胡歌演张翠山的，你怕是忘了胡歌什么咖位
0,0.995439,0.00456133,0.989864,豆豆还做幕后配音这活啊
0,0.9874950000000001,0.0125047,0.9722120000000001,意思就是前边拍了也是白拍呗
0,0.9973920000000001,0.00260795,0.9942049999999999,殷素素死了，张无忌也生不出来，剧终
0,0.90722,0.0927801,0.793822,赵敏:慢动作太多了吧…
0,0.992165,0.00783462,0.98259,那人也是狠毒，多明显的事非要问
0,0.9667120000000001,0.0332884,0.926026,大家都是女人，何苦为难女人
1,0.0506981,0.9493020000000001,0.887337,我记得这个殷梨亭也演过皓镧传
1,0.0659932,0.9340069999999999,0.853349,俞岱岩是家的N次方里面的薛杨
1,0.0612217,0.9387780000000001,0.863952,张无忌:小蝌蚪找妈妈
1,0.188728,0.811271,0.580603,我觉得还是快动作比较好，慢动作的武功有损精彩
1,0.215929,0.784071,0.520157,天后娘娘下凡历劫来了啊！
0,0.986294,0.0137059,0.969542,有点像新闻发布会的意思了
0,0.9973549999999999,0.00264496,0.994122,这家老大自私，老二小人，老三可怜可恨。父母教的好啊
0,0.55655,0.44345,0.014554499999999998,开始说大哥十年没有回来的时候就可以看出来大哥人品
0,0.990209,0.00979128,0.9782420000000001,家里几个小孩，父母偏心的就这结果，么感...
0,0.887928,0.112072,0.7509520000000001,这刀让我突然有点儿密集恐惧症
1,0.0463649,0.953635,0.896967,周海媚演香蜜的天后被人骂的关微博了都
1,0.00106488,0.998935,0.997634,果然顶尖教育是有钱人的游戏
1,0.158652,0.841348,0.6474409999999999,話說沒看過的，看原著一開始以為張君寶是豬腳
1,0.324282,0.675718,0.279373,打斗太多慢镜头了…看着好累人
0,0.856649,0.143351,0.681443,苏明玉:这媳妇不用送老人?
0,0.999398,0.000602001,0.998662,家长做不好！就不要期望子女孝顺
0,0.998612,0.00138773,0.996916,大哥脾气怪，闹啥别扭呢
0,0.988411,0.0115891,0.974246,妈妈死了明玉也难过好吧，在医院流泪了
1,0.288466,0.711534,0.358964,正宗苏州人，不喜欢儿子
0,0.890494,0.10950599999999999,0.756653,火烧之后里面的秘籍是不是也烧了？周芷若断开刀会哭的
0,0.911481,0.0885186,0.803292,七十二路碧血剑，密不透风
0,0.8292010000000001,0.170799,0.620447,这把刀看的我密集恐惧症都犯了
0,0.999287,0.000712642,0.998416,慢动作多的想掀桌，装逼太过
0,0.561447,0.43855299999999997,0.025436700000000003,哎呀，肯定这小子没干什么好事，妹妹性子直，心里敞亮
1,0.0166104,0.98339,0.9630879999999999,金毛狮王:混元霹雳手，张翠山
1,0.434187,0.565813,0.0351395,老罗锤子手机我买了哦~
0,0.99969,0.00031042200000000003,0.99931,他们这是咋回事呀？😢
0,0.9151549999999999,0.0848446,0.811457,我的天啊，三野用的是刀
0,0.9995799999999999,0.000419932,0.999067,你们从小被家庭暴力，你们不冷漠？
0,0.9968309999999999,0.00316899,0.992958,一看这张三丰就是假冒伪劣
0,0.991574,0.00842618,0.981275,这不是旧金山吧，车的方向盘怎么在左边假
1,0.0479375,0.9520629999999999,0.8934719999999999,宝藏男孩陆尓豪藏不住了
1,0.0354184,0.9645819999999999,0.921292,名字3个字字数1200，400遍就够🐶
0,0.9875229999999999,0.0124767,0.972274,是不是让女孩出来打工赚学费了
0,0.999508,0.000491502,0.998908,说姚晨丑的，别在这儿找存在感
1,0.17810399999999998,0.821896,0.604214,黄渤，周星驰，郭德纲，贾玲
0,0.971593,0.028407400000000003,0.9368719999999999,我翠山的字不该是这样的
0,0.9997030000000001,0.000296905,0.99934,为啥老是瞪眼！香蜜沉沉烬如霜也是这样
1,0.0051218999999999995,0.994878,0.988618,周芷若:集齐五侠和素素可以获得魔教教主哦
0,0.9954270000000001,0.00457293,0.9898379999999999,说到打戏就不得不说中美合拍的。。。
1,0.0375279,0.9624719999999999,0.9166049999999999,张无忌:求我主角们快出来
1,0.00766569,0.992334,0.982965,殷素素这么也太好看了吧温文尔雅。
1,0.0231835,0.976816,0.9484809999999999,跟呼兰实在太像了，哈哈哈哈
1,0.00877896,0.9912209999999999,0.980491,多少集出来赵敏，只喜欢这个角色
0,0.999635,0.00036479199999999996,0.999189,不明白请看简介好吗？
0,0.67685,0.32315,0.28189000000000003,慢动作是在出武术教程吧
1,0.0879706,0.9120290000000001,0.8045100000000001,我因为李雪琴才过来把前几期都看了个遍
1,5.6814499999999996e-05,0.999943,0.9998739999999999,张无忌:挺好看的，演员都挺好
1,0.000602461,0.999398,0.998661,哈哈这一家也太可爱了
0,0.9695819999999999,0.030417900000000005,0.9324049999999999,素素这一点邪气也没有啊！
0,0.999193,0.000806984,0.998207,老贾莫名打了一个喷嚏[白眼]
1,0.08838170000000001,0.911618,0.803596,呼兰呼兰呼兰呼兰呼兰呼兰
0,0.998031,0.00196873,0.995625,1.5倍速度慢动作还是很慢绝望
1,0.00267149,0.9973290000000001,0.9940629999999999,虽然他坏，但是你还是爱他
1,0.00366371,0.9963360000000001,0.991859,从张翠山颜值推测素素颜值
1,0.0146688,0.985331,0.967403,周奇墨！！！！周奇墨！！！！
0,0.9885430000000001,0.0114569,0.97454,能不能看看原著再来说，服了
1,0.0777355,0.922265,0.827254,苏明玉:同款热水壶
1,0.026142400000000003,0.973858,0.9419059999999999,苏明哲:去美国马上就好了
0,0.9999979999999999,1.94247e-06,0.9999959999999999,他是这样瞎的？？？？
1,0.00424373,0.995756,0.990569,大张伟🐂[6周年][厉害]
0,0.9775219999999999,0.022477700000000003,0.950049,我形容不了罗，不是仅仅用溢美之词就可以表达我的感觉
1,0.22167399999999998,0.7783260000000001,0.507391,师太当年演的是周芷若
0,0.9846659999999999,0.015334,0.965924,人死了回家才重要
0,0.9994770000000001,0.000522854,0.9988379999999999,没有2倍速度看吗？1.5都嫌磨叽
0,0.9888,0.011199500000000001,0.9751120000000001,我差点以为救得是什么仙女
0,0.9277610000000001,0.0722388,0.839469,莫名其妙想笑，哈哈哈哈哈
1,0.185252,0.8147479999999999,0.58833,金毛狮王:就是要拍出不一样的味道，就像霍建华版笑...
0,0.997365,0.00263472,0.9941450000000001,这不是琅琊榜里面的太子吗？
0,0.987714,0.012285899999999999,0.972698,瞧你這勾欄模樣，拖下去發買
0,0.998609,0.00139077,0.996909,没有慢动作你就烟不下去吗？
0,0.990086,0.00991445,0.9779680000000001,你要唠这个我可就不困了啊！
0,0.7826810000000001,0.217319,0.517069,金主是爹但也没奶奶辈儿大哈哈哈哈
1,0.00032958699999999995,0.9996700000000001,0.999268,哈哈哈哈哈哈，我做到了
0,0.9970180000000001,0.00298251,0.9933719999999999,一版不如一版还是周海媚高圆圆周芷若最好...
1,0.07078279999999999,0.929217,0.8427049999999999,这个老二的性格在中国很多家庭都有，游手...
1,0.000243159,0.999757,0.99946,呼兰是我心目中的冠军！！！加油！
0,0.999975,2.54092e-05,0.999944,这拂尘也太劣质了吧……这打一架毛毛满天...
1,0.00040480800000000004,0.9995950000000001,0.999101,罗老师的为人让我敬重！
0,0.9957280000000001,0.00427177,0.990507,水里泡了那么救不冷不饿不困的么。。
0,0.987217,0.0127835,0.971592,开局一把屠龙刀，充不充钱不重要
0,0.997426,0.00257361,0.994281,这演的是倚天屠龙记里面哪一段……吓得我去翻书胃
0,0.995384,0.00461639,0.989741,傻吡电视剧，要这么多慢动作干嘛
1,0.00816154,0.9918389999999999,0.9818629999999999,callback牛批
1,0.243889,0.756111,0.458025,武当山在十堰，怎么会在襄阳呢
0,0.997343,0.00265654,0.9940969999999999,张无忌:假的不的了
0,0.992233,0.00776668,0.982741,1.5倍打戏都慢怎么办
0,0.926401,0.0735988,0.8364469999999999,这个灭绝师太是老版本倚天屠龙记里灭局的徒弟周芷若
